city,region,year,month,temp,temp_max,temp_min,precip,wind,radiation
Cuiabá,Centro-Oeste,2001,6,23.363333333333333,29.0,18.413333333333334,1.4,11.726666666666667,15.684
Cuiabá,Centro-Oeste,2001,7,25.57741935483871,31.783870967741933,20.04516129032258,0.9,13.516129032258064,16.66
Cuiabá,Centro-Oeste,2001,8,27.761290322580646,34.26774193548387,21.758064516129032,4.2,12.54516129032258,19.859032258064516
Cuiabá,Centro-Oeste,2001,9,28.466666666666665,34.08,23.7,63.6,11.946666666666665,21.10033333333333
Cuiabá,Centro-Oeste,2001,10,27.990322580645163,32.81935483870968,24.009677419354837,145.79999999999998,11.338709677419354,22.0058064516129
Cuiabá,Centro-Oeste,2001,11,26.946666666666665,31.073333333333334,23.913333333333334,288.6,11.483333333333333,19.783
Cuiabá,Centro-Oeste,2001,12,25.84193548387097,29.529032258064515,23.403225806451612,298.1,10.841935483870968,16.45967741935484
Cuiabá,Centro-Oeste,2002,1,26.816129032258065,30.780645161290323,23.75483870967742,200.5,12.899999999999999,20.09967741935484
Cuiabá,Centro-Oeste,2002,2,26.353571428571428,30.12857142857143,23.707142857142856,295.5,10.642857142857142,18.048214285714284
Cuiabá,Centro-Oeste,2002,3,27.20967741935484,31.5,23.593548387096774,107.9,10.77741935483871,21.227096774193548
Cuiabá,Centro-Oeste,2002,4,27.35,32.21666666666667,23.220000000000002,39.3,9.766666666666667,19.545666666666666
Cuiabá,Centro-Oeste,2002,5,26.387096774193548,31.32903225806452,22.270967741935483,38.2,11.474193548387097,16.331290322580646
Cuiabá,Centro-Oeste,2002,6,23.983333333333334,30.36,18.506666666666668,0.0,11.956666666666667,17.256666666666668
Cuiabá,Centro-Oeste,2002,7,24.76774193548387,30.493548387096773,19.938709677419357,19.0,11.654838709677419,16.413548387096775
Cuiabá,Centro-Oeste,2002,8,27.76451612903226,34.02903225806452,22.241935483870968,10.2,11.896774193548387,18.51838709677419
Cuiabá,Centro-Oeste,2002,9,27.466666666666665,33.053333333333335,22.446666666666665,51.8,12.383333333333333,21.255
Cuiabá,Centro-Oeste,2002,10,29.58709677419355,34.82258064516129,25.309677419354838,95.3,12.103225806451613,22.82741935483871
Cuiabá,Centro-Oeste,2002,11,28.296666666666667,32.940000000000005,24.543333333333333,93.8,12.616666666666667,22.92233333333333
Cuiabá,Centro-Oeste,2002,12,27.480645161290322,31.432258064516127,24.345161290322583,240.9,11.461290322580645,20.40032258064516
Cuiabá,Centro-Oeste,2003,1,26.838709677419356,30.567741935483873,24.17096774193548,203.3,11.929032258064517,18.801290322580645
Cuiabá,Centro-Oeste,2003,2,26.49642857142857,30.332142857142856,23.2,158.4,10.810714285714285,20.59392857142857
Cuiabá,Centro-Oeste,2003,3,26.29032258064516,30.258064516129032,23.370967741935484,290.1,9.906451612903227,18.76225806451613
Cuiabá,Centro-Oeste,2003,4,25.38,29.55,21.64,95.0,10.28,17.12366666666667
Cuiabá,Centro-Oeste,2003,5,24.816129032258065,30.080645161290324,20.193548387096776,20.0,11.13225806451613,16.876129032258063
Cuiabá,Centro-Oeste,2003,6,24.573333333333334,30.876666666666665,19.033333333333335,6.0,10.389999999999999,16.38533333333333
Cuiabá,Centro-Oeste,2003,7,23.961290322580645,30.664516129032258,18.125806451612902,0.0,11.596774193548388,17.84967741935484
Cuiabá,Centro-Oeste,2003,8,24.82903225806452,31.04516129032258,19.374193548387098,0.3,13.3,19.074516129032258
Cuiabá,Centro-Oeste,2003,9,27.32,33.18333333333333,21.82,26.599999999999998,11.516666666666667,20.830666666666666
Cuiabá,Centro-Oeste,2003,10,27.548387096774192,32.34193548387097,23.509677419354837,111.2,11.341935483870968,21.82161290322581
Cuiabá,Centro-Oeste,2003,11,27.413333333333334,31.896666666666665,23.553333333333335,116.2,12.646666666666667,21.57
Cuiabá,Centro-Oeste,2003,12,27.75483870967742,31.97741935483871,24.37741935483871,176.0,11.903225806451612,22.169999999999998
Cuiabá,Centro-Oeste,2004,1,26.44516129032258,30.1,23.79032258064516,280.3,11.422580645161291,16.957741935483874
Cuiabá,Centro-Oeste,2004,2,26.00689655172414,30.055172413793105,23.193103448275863,212.9,10.86896551724138,18.38655172413793
Cuiabá,Centro-Oeste,2004,3,27.190322580645162,31.383870967741935,23.532258064516128,96.5,10.083870967741936,21.634838709677418
Cuiabá,Centro-Oeste,2004,4,27.313333333333333,31.643333333333334,23.646666666666665,62.5,11.036666666666667,18.901999999999997
Cuiabá,Centro-Oeste,2004,5,23.325806451612905,27.970967741935485,19.351612903225806,14.1,11.958064516129031,15.255161290322581
Cuiabá,Centro-Oeste,2004,6,24.19333333333333,30.496666666666666,18.709999999999997,0.7,11.803333333333335,16.554
Cuiabá,Centro-Oeste,2004,7,23.561290322580643,29.583870967741937,18.4,3.5,12.748387096774193,16.445483870967742
Cuiabá,Centro-Oeste,2004,8,25.603225806451615,32.593548387096774,19.241935483870968,0.3,11.793548387096775,20.184516129032257
Cuiabá,Centro-Oeste,2004,9,28.596666666666668,35.00666666666667,22.48,4.6,11.523333333333333,22.29866666666667
Cuiabá,Centro-Oeste,2004,10,28.53548387096774,33.83870967741935,24.05806451612903,84.4,12.654838709677419,23.169677419354837
Cuiabá,Centro-Oeste,2004,11,27.84333333333333,32.693333333333335,23.74,134.0,11.94,22.34466666666667
Cuiabá,Centro-Oeste,2004,12,27.91290322580645,32.47096774193548,24.138709677419353,132.8,11.493548387096775,22.531290322580645
Cuiabá,Centro-Oeste,2005,1,26.838709677419356,30.574193548387097,24.16774193548387,236.1,13.087096774193547,18.488387096774193
Cuiabá,Centro-Oeste,2005,2,27.167857142857144,31.342857142857145,23.635714285714283,137.6,9.914285714285715,21.024642857142858
Cuiabá,Centro-Oeste,2005,3,26.5,30.225806451612904,23.5,150.5,11.687096774193549,18.14774193548387
Cuiabá,Centro-Oeste,2005,4,26.183333333333334,30.683333333333334,21.970000000000002,82.4,10.75,18.531333333333333
Cuiabá,Centro-Oeste,2005,5,26.506451612903227,31.780645161290323,21.648387096774194,13.899999999999999,12.358064516129033,17.562903225806455
Cuiabá,Centro-Oeste,2005,6,25.726666666666667,31.83,20.396666666666665,1.4,12.08,16.298333333333332
Cuiabá,Centro-Oeste,2005,7,23.77741935483871,29.916129032258063,18.44516129032258,0.0,13.880645161290323,17.291290322580643
Cuiabá,Centro-Oeste,2005,8,26.80322580645161,33.599999999999994,20.52258064516129,1.8,13.964516129032257,20.06677419354839
Cuiabá,Centro-Oeste,2005,9,26.486666666666668,32.29,21.38,30.400000000000002,14.15,20.493666666666666
Cuiabá,Centro-Oeste,2005,10,29.293548387096774,34.561290322580646,24.64516129032258,77.5,10.80967741935484,23.017096774193547
Cuiabá,Centro-Oeste,2005,11,28.279999999999998,32.85333333333333,24.42,147.2,11.236666666666668,22.09466666666667
Cuiabá,Centro-Oeste,2005,12,26.406451612903226,30.138709677419353,23.55806451612903,164.4,13.151612903225805,18.899354838709677
Cuiabá,Centro-Oeste,2006,1,26.770967741935483,30.62258064516129,23.458064516129035,207.0,10.338709677419354,18.92096774193548
Cuiabá,Centro-Oeste,2006,2,26.642857142857142,30.61785714285714,23.814285714285713,269.9,11.12857142857143,19.385714285714283
Cuiabá,Centro-Oeste,2006,3,26.53548387096774,30.403225806451612,23.529032258064515,196.8,9.929032258064517,18.93290322580645
Cuiabá,Centro-Oeste,2006,4,25.753333333333334,29.759999999999998,22.323333333333334,94.4,9.636666666666667,17.037666666666667
Cuiabá,Centro-Oeste,2006,5,22.64516129032258,27.996774193548386,17.86774193548387,91.3,11.016129032258064,17.942903225806454
Cuiabá,Centro-Oeste,2006,6,24.386666666666667,30.61,18.990000000000002,0.0,10.3,17.008
Cuiabá,Centro-Oeste,2006,7,24.738709677419354,31.406451612903226,18.845161290322583,2.7,12.896774193548387,18.115161290322582
Cuiabá,Centro-Oeste,2006,8,26.758064516129032,33.31290322580645,20.870967741935484,1.9,13.758064516129032,20.096451612903227
Cuiabá,Centro-Oeste,2006,9,27.733333333333334,33.589999999999996,22.83,53.8,12.346666666666666,21.156000000000002
Cuiabá,Centro-Oeste,2006,10,26.858064516129033,30.835483870967742,23.82903225806452,213.6,10.312903225806451,19.471290322580646
Cuiabá,Centro-Oeste,2006,11,27.183333333333334,31.376666666666665,23.783333333333335,154.3,12.043333333333333,21.756666666666668
Cuiabá,Centro-Oeste,2006,12,26.60967741935484,30.161290322580644,23.98709677419355,239.6,11.790322580645162,17.730645161290322
Cuiabá,Centro-Oeste,2007,1,27.04193548387097,30.532258064516128,24.429032258064513,199.0,11.787096774193548,18.500645161290322
Cuiabá,Centro-Oeste,2007,2,26.164285714285715,29.678571428571427,23.57857142857143,292.0,11.157142857142857,16.775714285714283
Cuiabá,Centro-Oeste,2007,3,27.116129032258065,31.554838709677416,23.306451612903224,119.3,9.067741935483872,21.36225806451613
Cuiabá,Centro-Oeste,2007,4,27.486666666666668,31.976666666666667,23.376666666666665,41.1,9.336666666666668,19.513666666666666
Cuiabá,Centro-Oeste,2007,5,24.41290322580645,29.616129032258065,19.4,5.6,11.951612903225806,17.481612903225805
Cuiabá,Centro-Oeste,2007,6,24.65666666666667,31.07,19.316666666666666,0.0,12.133333333333333,16.680666666666667
Cuiabá,Centro-Oeste,2007,7,23.506451612903227,29.551612903225806,18.325806451612905,50.400000000000006,13.141935483870967,17.190967741935484
Cuiabá,Centro-Oeste,2007,8,24.69677419354839,31.690322580645162,18.596774193548388,0.0,13.754838709677419,20.82903225806452
Cuiabá,Centro-Oeste,2007,9,29.173333333333336,35.809999999999995,23.09,4.4,11.876666666666667,22.211333333333336
Cuiabá,Centro-Oeste,2007,10,28.64516129032258,33.67741935483871,24.40967741935484,129.0,9.951612903225806,22.253548387096775
Cuiabá,Centro-Oeste,2007,11,27.263333333333332,31.436666666666667,23.959999999999997,217.4,11.610000000000001,20.635333333333335
Cuiabá,Centro-Oeste,2007,12,26.496774193548386,30.4741935483871,23.41290322580645,174.2,11.596774193548388,19.934516129032257
Cuiabá,Centro-Oeste,2008,1,26.10967741935484,29.612903225806452,23.561290322580643,283.5,11.12258064516129,17.81677419354839
Cuiabá,Centro-Oeste,2008,2,26.189655172413794,30.186206896551724,23.124137931034483,192.2,11.051724137931034,20.089655172413792
Cuiabá,Centro-Oeste,2008,3,25.809677419354838,29.861290322580647,22.77741935483871,196.9,9.290322580645162,18.69193548387097
Cuiabá,Centro-Oeste,2008,4,25.416666666666668,29.373333333333335,21.976666666666667,95.3,9.923333333333334,17.792333333333332
Cuiabá,Centro-Oeste,2008,5,23.700000000000003,28.612903225806452,19.41290322580645,19.4,11.574193548387097,16.355806451612903
Cuiabá,Centro-Oeste,2008,6,23.53666666666667,29.313333333333333,18.56,0.2,10.413333333333334,16.168666666666667
Cuiabá,Centro-Oeste,2008,7,24.980645161290322,32.07419354838709,18.94516129032258,0.0,12.02258064516129,17.97806451612903
Cuiabá,Centro-Oeste,2008,8,27.30322580645161,34.26129032258064,21.135483870967743,5.8,12.829032258064515,20.259677419354837
Cuiabá,Centro-Oeste,2008,9,27.366666666666667,33.53,21.723333333333336,36.3,13.773333333333333,21.78666666666667
Cuiabá,Centro-Oeste,2008,10,28.13225806451613,33.270967741935486,23.687096774193545,121.39999999999999,11.654838709677419,21.57225806451613
Cuiabá,Centro-Oeste,2008,11,27.423333333333336,31.796666666666667,23.886666666666667,216.5,11.233333333333333,22.155666666666665
Cuiabá,Centro-Oeste,2008,12,26.561290322580643,30.55483870967742,23.241935483870968,251.5,11.970967741935485,20.36935483870968
Cuiabá,Centro-Oeste,2009,1,26.919354838709676,31.1,23.135483870967743,134.7,11.606451612903227,21.98161290322581
Cuiabá,Centro-Oeste,2009,2,26.357142857142858,30.178571428571427,23.425,263.3,10.407142857142857,18.620714285714286
Cuiabá,Centro-Oeste,2009,3,26.41290322580645,30.34193548387097,23.348387096774193,253.6,8.229032258064516,18.301612903225806
Cuiabá,Centro-Oeste,2009,4,26.32,30.533333333333335,22.709999999999997,60.7,9.116666666666667,18.588666666666665
Cuiabá,Centro-Oeste,2009,5,25.648387096774194,30.325806451612905,21.451612903225808,33.6,10.19032258064516,16.655806451612904
Cuiabá,Centro-Oeste,2009,6,23.040000000000003,28.333333333333332,18.496666666666666,29.5,11.283333333333333,14.989666666666666
Cuiabá,Centro-Oeste,2009,7,24.229032258064517,30.41290322580645,18.967741935483872,6.9,11.919354838709678,15.891290322580645
Cuiabá,Centro-Oeste,2009,8,26.280645161290323,32.69032258064516,20.693548387096776,35.2,13.216129032258063,19.22483870967742
Cuiabá,Centro-Oeste,2009,9,27.39333333333333,32.803333333333335,22.65,59.099999999999994,12.653333333333334,19.681333333333335
Cuiabá,Centro-Oeste,2009,10,28.929032258064513,34.07741935483871,24.64516129032258,105.7,12.490322580645161,21.925483870967742
Cuiabá,Centro-Oeste,2009,11,28.136666666666667,32.309999999999995,24.883333333333333,164.0,13.793333333333333,20.25133333333333
Cuiabá,Centro-Oeste,2009,12,26.651612903225807,30.299999999999997,23.95483870967742,295.0,11.8,17.975483870967743
Cuiabá,Centro-Oeste,2010,1,26.55806451612903,30.20967741935484,23.812903225806455,339.9,12.312903225806451,17.865483870967743
Cuiabá,Centro-Oeste,2010,2,27.125,30.825,24.192857142857143,183.8,10.464285714285714,18.215714285714288
Cuiabá,Centro-Oeste,2010,3,27.167741935483868,31.225806451612904,23.9741935483871,148.5,10.129032258064516,19.018709677419356
Cuiabá,Centro-Oeste,2010,4,26.11,30.73,21.970000000000002,65.4,10.67,18.526333333333334
Cuiabá,Centro-Oeste,2010,5,24.345161290322583,29.63225806451613,19.612903225806452,10.1,11.874193548387098,17.4
Cuiabá,Centro-Oeste,2010,6,25.183333333333334,31.576666666666664,19.586666666666666,2.9,11.45,17.012333333333334
Cuiabá,Centro-Oeste,2010,7,23.448387096774194,29.809677419354838,17.89032258064516,0.0,13.438709677419356,17.042258064516126
Cuiabá,Centro-Oeste,2010,8,25.774193548387096,32.854838709677416,19.080645161290324,0.0,12.72258064516129,20.74258064516129
Cuiabá,Centro-Oeste,2010,9,30.05,36.64666666666667,24.11,2.9000000000000004,14.076666666666666,22.42366666666667
Cuiabá,Centro-Oeste,2010,10,28.129032258064516,33.26129032258064,23.651612903225807,134.3,12.880645161290323,20.96741935483871
Cuiabá,Centro-Oeste,2010,11,26.46333333333333,30.636666666666667,23.16,198.1,12.633333333333333,20.746666666666666
Cuiabá,Centro-Oeste,2010,12,27.480645161290322,31.85483870967742,23.806451612903224,128.4,12.193548387096774,20.46193548387097
Cuiabá,Centro-Oeste,2011,1,26.20967741935484,30.0,23.248387096774195,282.6,11.125806451612902,18.316129032258065
Cuiabá,Centro-Oeste,2011,2,26.039285714285715,29.839285714285715,23.310714285714287,308.8,11.15,18.323928571428574
Cuiabá,Centro-Oeste,2011,3,25.651612903225807,29.387096774193548,23.061290322580643,314.1,11.890322580645162,15.904838709677419
Cuiabá,Centro-Oeste,2011,4,26.30666666666667,30.83,22.496666666666666,120.7,9.456666666666667,18.832333333333334
Cuiabá,Centro-Oeste,2011,5,24.83225806451613,29.96451612903226,20.09032258064516,4.2,11.196774193548388,17.73225806451613
Cuiabá,Centro-Oeste,2011,6,24.473333333333336,30.513333333333332,19.223333333333336,7.800000000000001,12.19,16.456666666666667
Cuiabá,Centro-Oeste,2011,7,24.925806451612903,31.31935483870968,19.551612903225806,0.0,14.077419354838709,17.59935483870968
Cuiabá,Centro-Oeste,2011,8,25.92258064516129,32.58709677419355,20.174193548387095,0.8,14.329032258064515,19.02516129032258
Cuiabá,Centro-Oeste,2011,9,28.959999999999997,35.333333333333336,23.323333333333334,14.6,13.366666666666667,21.930666666666664
Cuiabá,Centro-Oeste,2011,10,27.19677419354839,31.774193548387096,23.593548387096774,157.3,12.493548387096775,19.958064516129035
Cuiabá,Centro-Oeste,2011,11,27.776666666666664,32.55,23.703333333333333,106.1,13.296666666666669,22.682000000000002
Cuiabá,Centro-Oeste,2011,12,27.248387096774195,31.43548387096774,23.9741935483871,160.1,12.380645161290323,20.034193548387098
Cuiabá,Centro-Oeste,2012,1,26.041935483870965,29.94193548387097,23.20967741935484,243.0,13.77741935483871,18.06645161290323
Cuiabá,Centro-Oeste,2012,2,26.482758620689655,30.720689655172414,23.07586206896552,172.5,10.424137931034483,21.336206896551722
Cuiabá,Centro-Oeste,2012,3,26.42258064516129,30.806451612903224,22.93548387096774,157.1,9.345161290322581,20.960967741935484
Cuiabá,Centro-Oeste,2012,4,26.586666666666666,30.85666666666667,23.173333333333336,120.1,9.389999999999999,18.168333333333333
Cuiabá,Centro-Oeste,2012,5,24.870967741935484,30.074193548387097,20.516129032258064,44.6,9.325806451612904,17.037419354838708
Cuiabá,Centro-Oeste,2012,6,24.09333333333333,29.71333333333333,19.296666666666667,66.5,11.276666666666667,15.523333333333333
Cuiabá,Centro-Oeste,2012,7,23.729032258064517,30.229032258064517,17.780645161290323,1.5,11.803225806451612,17.654516129032256
Cuiabá,Centro-Oeste,2012,8,26.60967741935484,33.16451612903226,20.596774193548388,0.0,15.51290322580645,20.36774193548387
Cuiabá,Centro-Oeste,2012,9,28.89333333333333,35.49,22.763333333333332,44.0,12.116666666666667,21.553333333333335
Cuiabá,Centro-Oeste,2012,10,29.503225806451614,35.00967741935484,25.02258064516129,61.7,11.609677419354838,22.153870967741934
Cuiabá,Centro-Oeste,2012,11,26.759999999999998,30.813333333333333,23.903333333333332,276.2,10.766666666666667,17.619000000000003
Cuiabá,Centro-Oeste,2012,12,27.425806451612903,31.596774193548388,24.15806451612903,160.9,11.780645161290321,21.868387096774192
Cuiabá,Centro-Oeste,2013,1,26.36774193548387,30.161290322580644,23.774193548387096,360.2,11.574193548387097,17.02741935483871
Cuiabá,Centro-Oeste,2013,2,26.414285714285715,30.282142857142855,23.364285714285717,268.3,10.657142857142857,19.900000000000002
Cuiabá,Centro-Oeste,2013,3,26.5258064516129,30.44516129032258,23.490322580645163,223.4,9.641935483870967,18.479032258064517
Cuiabá,Centro-Oeste,2013,4,25.56,29.753333333333334,21.959999999999997,98.2,9.8,18.164666666666665
Cuiabá,Centro-Oeste,2013,5,25.45483870967742,30.574193548387097,20.938709677419357,20.0,11.925806451612903,16.97451612903226
Cuiabá,Centro-Oeste,2013,6,25.58,30.85666666666667,21.10666666666667,41.3,9.229999999999999,15.672666666666666
Cuiabá,Centro-Oeste,2013,7,24.364516129032257,30.532258064516128,18.938709677419357,0.2,12.170967741935485,16.99258064516129
Cuiabá,Centro-Oeste,2013,8,24.641935483870967,31.325806451612905,18.574193548387097,0.0,14.667741935483871,19.997096774193547
Cuiabá,Centro-Oeste,2013,9,27.793333333333333,33.46333333333333,22.456666666666667,21.7,12.603333333333333,20.85
Cuiabá,Centro-Oeste,2013,10,27.40967741935484,32.08709677419355,23.638709677419353,143.5,11.245161290322581,20.98193548387097
Cuiabá,Centro-Oeste,2013,11,26.62,30.61,23.383333333333333,171.20000000000002,11.876666666666667,20.58833333333333
Cuiabá,Centro-Oeste,2013,12,26.448387096774194,30.154838709677417,23.690322580645162,279.90000000000003,12.793548387096775,18.08225806451613
Cuiabá,Centro-Oeste,2014,1,26.200000000000003,30.30322580645161,23.1,262.8,9.748387096774193,20.830967741935485
Cuiabá,Centro-Oeste,2014,2,25.521428571428572,28.99285714285714,23.0,322.8,10.082142857142857,15.983214285714284
Cuiabá,Centro-Oeste,2014,3,25.94516129032258,29.88064516129032,23.067741935483873,182.29999999999998,10.816129032258065,17.405483870967743
Cuiabá,Centro-Oeste,2014,4,25.903333333333332,29.863333333333333,22.7,109.6,10.1,17.499000000000002
Cuiabá,Centro-Oeste,2014,5,24.416129032258063,29.112903225806452,20.251612903225805,38.4,10.87741935483871,16.34193548387097
Cuiabá,Centro-Oeste,2014,6,24.60666666666667,29.823333333333334,20.28666666666667,7.8,12.676666666666668,15.44
Cuiabá,Centro-Oeste,2014,7,23.664516129032258,29.532258064516128,18.61935483870968,25.2,12.993548387096775,15.648709677419355
Cuiabá,Centro-Oeste,2014,8,26.361290322580647,33.03548387096774,20.419354838709676,2.3,11.180645161290323,19.663548387096775
Cuiabá,Centro-Oeste,2014,9,28.92,34.559999999999995,24.05,49.0,12.163333333333332,21.278000000000002
Cuiabá,Centro-Oeste,2014,10,29.177419354838708,34.1741935483871,24.69677419354839,137.4,10.861290322580645,21.727096774193548
Cuiabá,Centro-Oeste,2014,11,26.796666666666667,30.696666666666665,23.59333333333333,205.1,11.326666666666666,20.235
Cuiabá,Centro-Oeste,2014,12,26.141935483870967,29.761290322580646,23.335483870967742,270.40000000000003,11.661290322580646,18.226129032258065
Cuiabá,Centro-Oeste,2015,1,27.074193548387097,31.229032258064517,23.616129032258065,158.1,9.393548387096773,22.833225806451615
Cuiabá,Centro-Oeste,2015,2,26.414285714285715,30.289285714285715,23.439285714285713,171.8,11.303571428571429,18.7425
Cuiabá,Centro-Oeste,2015,3,26.125806451612902,30.306451612903224,23.135483870967743,279.5,9.17741935483871,18.959032258064518
Cuiabá,Centro-Oeste,2015,4,26.07,30.023333333333333,23.10666666666667,208.5,8.396666666666667,17.295
Cuiabá,Centro-Oeste,2015,5,25.15806451612903,29.20967741935484,21.751612903225805,84.0,10.47741935483871,15.278709677419354
Cuiabá,Centro-Oeste,2015,6,24.763333333333332,30.34,20.096666666666668,1.7,11.493333333333334,15.817666666666668
Cuiabá,Centro-Oeste,2015,7,24.46451612903226,30.093548387096774,19.603225806451615,24.7,12.261290322580646,16.19741935483871
Cuiabá,Centro-Oeste,2015,8,27.648387096774194,34.354838709677416,21.62258064516129,1.9000000000000001,12.948387096774193,20.00516129032258
Cuiabá,Centro-Oeste,2015,9,29.613333333333333,35.516666666666666,24.36,22.3,12.743333333333334,21.037666666666667
Cuiabá,Centro-Oeste,2015,10,29.093548387096774,34.15161290322581,24.664516129032258,104.0,11.990322580645161,21.49225806451613
Cuiabá,Centro-Oeste,2015,11,28.826666666666664,33.52,24.84333333333333,99.6,11.093333333333334,23.005666666666666
Cuiabá,Centro-Oeste,2015,12,28.612903225806452,33.13870967741936,25.04516129032258,163.2,11.490322580645161,23.567741935483873
Cuiabá,Centro-Oeste,2016,1,26.780645161290323,30.287096774193547,24.38064516129032,512.9,12.787096774193548,16.549677419354836
Cuiabá,Centro-Oeste,2016,2,27.79310344827586,32.00344827586207,24.393103448275863,185.4,9.124137931034484,22.098620689655174
Cuiabá,Centro-Oeste,2016,3,26.716129032258067,30.55806451612903,23.851612903225806,288.9,9.406451612903227,18.23709677419355
Cuiabá,Centro-Oeste,2016,4,26.816666666666666,31.506666666666668,22.68,67.9,10.023333333333333,19.926666666666666
Cuiabá,Centro-Oeste,2016,5,25.309677419354838,29.93548387096774,21.258064516129032,10.4,10.680645161290323,16.760967741935485
Cuiabá,Centro-Oeste,2016,6,23.736666666666668,29.166666666666668,19.21333333333333,1.8,10.770000000000001,16.012666666666668
Cuiabá,Centro-Oeste,2016,7,24.612903225806452,31.470967741935485,18.59032258064516,0.7,12.370967741935484,18.234193548387097
Cuiabá,Centro-Oeste,2016,8,26.03548387096774,32.29354838709678,20.612903225806452,41.4,12.693548387096774,18.70258064516129
Cuiabá,Centro-Oeste,2016,9,26.236666666666668,31.583333333333332,21.28666666666667,37.7,11.82,19.993
Cuiabá,Centro-Oeste,2016,10,27.532258064516128,32.56774193548387,23.151612903225807,156.8,11.674193548387096,22.21483870967742
Cuiabá,Centro-Oeste,2016,11,26.85,31.043333333333333,23.456666666666667,202.0,10.996666666666666,19.662333333333333
Cuiabá,Centro-Oeste,2016,12,26.88064516129032,30.729032258064517,23.919354838709676,214.9,11.100000000000001,19.55354838709677
Cuiabá,Centro-Oeste,2017,1,26.729032258064517,30.5258064516129,23.874193548387098,167.0,12.516129032258064,20.471290322580646
Cuiabá,Centro-Oeste,2017,2,26.196428571428573,30.142857142857142,23.47142857142857,260.8,12.867857142857144,19.40357142857143
Cuiabá,Centro-Oeste,2017,3,26.470967741935485,30.335483870967742,23.56451612903226,233.1,11.735483870967743,19.29516129032258
Cuiabá,Centro-Oeste,2017,4,26.083333333333332,30.15666666666667,23.023333333333333,98.19999999999999,11.713333333333333,17.794333333333334
Cuiabá,Centro-Oeste,2017,5,26.241935483870968,30.806451612903224,22.638709677419353,36.0,10.97741935483871,15.646129032258063
Cuiabá,Centro-Oeste,2017,6,23.67,29.39,18.67,2.2,12.683333333333334,15.211666666666668
Cuiabá,Centro-Oeste,2017,7,22.92258064516129,29.770967741935483,16.751612903225805,0.0,12.406451612903227,18.49258064516129
Cuiabá,Centro-Oeste,2017,8,26.345161290322583,32.670967741935485,21.041935483870965,43.699999999999996,13.890322580645162,17.316129032258065
Cuiabá,Centro-Oeste,2017,9,27.85666666666667,34.7,22.186666666666667,4.9,13.229999999999999,17.33566666666667
Cuiabá,Centro-Oeste,2017,10,27.690322580645162,32.987096774193546,23.45483870967742,99.4,15.30967741935484,18.328064516129032
Cuiabá,Centro-Oeste,2017,11,27.32,31.59,24.066666666666666,157.5,13.43,20.662
Cuiabá,Centro-Oeste,2017,12,26.73548387096774,30.43548387096774,24.019354838709678,190.2,14.100000000000001,19.580322580645163
Cuiabá,Centro-Oeste,2018,1,26.567741935483873,30.55806451612903,23.55806451612903,199.29999999999998,13.116129032258065,20.004193548387097
Cuiabá,Centro-Oeste,2018,2,26.217857142857145,30.02857142857143,23.532142857142855,284.0,12.635714285714286,19.035
Cuiabá,Centro-Oeste,2018,3,26.635483870967743,30.616129032258065,23.838709677419356,168.0,10.76774193548387,18.81064516129032
Cuiabá,Centro-Oeste,2018,4,25.64,29.94,22.290000000000003,103.7,10.403333333333334,17.647333333333332
Cuiabá,Centro-Oeste,2018,5,24.725806451612904,30.019354838709678,20.0258064516129,15.5,10.94516129032258,17.470322580645163
Cuiabá,Centro-Oeste,2018,6,22.64333333333333,27.896666666666665,18.163333333333334,13.299999999999999,13.136666666666667,15.437333333333333
Cuiabá,Centro-Oeste,2018,7,23.338709677419356,29.774193548387096,17.635483870967743,0.1,13.02258064516129,17.85
Cuiabá,Centro-Oeste,2018,8,24.483870967741936,30.700000000000003,19.15806451612903,18.3,13.725806451612904,17.24290322580645
Cuiabá,Centro-Oeste,2018,9,27.096666666666668,33.50333333333334,21.726666666666667,27.3,13.426666666666668,16.721
Cuiabá,Centro-Oeste,2018,10,27.919354838709676,32.66451612903226,24.270967741935483,106.7,13.503225806451614,18.54032258064516
Cuiabá,Centro-Oeste,2018,11,26.7,30.526666666666664,23.95,213.3,13.613333333333333,17.831666666666667
Cuiabá,Centro-Oeste,2018,12,27.17096774193548,31.432258064516127,23.76774193548387,135.4,13.303225806451612,21.659354838709678
Cuiabá,Centro-Oeste,2019,1,27.187096774193545,31.52258064516129,23.661290322580644,159.5,13.429032258064517,21.718709677419355
Cuiabá,Centro-Oeste,2019,2,27.042857142857144,31.232142857142858,23.782142857142855,209.3,14.182142857142859,20.981428571428573
Cuiabá,Centro-Oeste,2019,3,27.116129032258065,31.293548387096774,23.738709677419354,129.6,13.296774193548387,20.662580645161288
Cuiabá,Centro-Oeste,2019,4,26.523333333333333,30.73,23.246666666666666,99.3,10.066666666666666,17.371666666666666
Cuiabá,Centro-Oeste,2019,5,25.480645161290322,30.706451612903226,21.01290322580645,10.4,12.029032258064515,16.796129032258065
Cuiabá,Centro-Oeste,2019,6,25.02,31.19,19.42,0.2,13.01,17.031666666666666
Cuiabá,Centro-Oeste,2019,7,24.458064516129035,31.14516129032258,18.396774193548385,0.0,14.693548387096774,17.50225806451613
Cuiabá,Centro-Oeste,2019,8,26.848387096774193,33.599999999999994,20.751612903225805,0.0,17.148387096774194,17.765483870967742
Cuiabá,Centro-Oeste,2019,9,30.086666666666666,36.39666666666667,24.566666666666666,14.6,15.946666666666665,17.47733333333333
